28wkSlope,48wkSlope,WinLoss28,WinLoss48,PL
0.20320197,-59.03644703,50,50,0
-10.68418172,-30.14736214,52.63157895,53.33333333,2648.75
372.8162151,216.6226683,83.33333333,61.53846154,0
64.397578,36.1742157,73.33333333,59.25925926,0
-26.57293377,16.36079299,80,76.92307692,0
985.8586481,658.7316815,61.53846154,53.33333333,1145
-143.8368911,-12.81942032,27.27272727,33.33333333,-1710
165.1477833,97.29456144,22.22222222,25,0
552.6368363,288.04467,78.26086957,67.5,2020
363.8519431,177.9739063,57.14285714,55.88235294,-700
111.6122742,260.6569556,59.09090909,55.88235294,-1818.75
-94.27750411,-47.71982197,47.82608696,39.02439024,0
236.5168309,85.10122666,65.2173913,53.48837209,435
175.470717,106.5876031,36.36363636,30.43478261,-555
30.041133,24.20937364,54.54545455,48,2133.9
40.88259442,-9.629559271,46.66666667,50,-2217.5
170.6007115,113.5259716,77.77777778,47.61904762,0
-220.4115353,-305.7369464,50,45.83333333,273.75
0,0,0,0,0
-119.5203886,-170.9117184,52,55.81395349,-1447.5
678.2252326,465.500977,69.56521739,57.14285714,-3180
1390.153257,569.8192575,65,58.82352941,1340
45.91338259,137.134105,50,44.18604651,-868.75
492.9775588,287.3911746,0,0,-1795
-499.438971,-339.4824685,0,0,-2012.5
139.9890531,166.0832338,57.14285714,57.57575758,0
-110.7088123,-103.9357631,38.88888889,45.71428571,0
-232.6284565,88.18302866,35.71428571,43.75,-2524.19
21.856185,80.49113927,55.55555556,53.19148936,706.25
101.9909688,294.0314264,48.14814815,53.19148936,-3797.5
275.4382074,157.3708815,58.33333333,42.85714286,727.7
-881.726653,-889.9040833,37.03703704,29.78723404,-652.4
931.3577586,303.6067086,77.77777778,55.88235294,1087.5
626.1374521,476.5141934,82.35294118,70,0
231.3673372,119.5404771,54.54545455,56.66666667,2020
172.2923508,97.84411637,30,25,0
301.8534483,51.0380482,69.23076923,58.13953488,610
555.1915709,236.7426997,80,58.33333333,1461.25
-183.6056377,-71.06776487,0,0,0
305.4618227,11.83497069,0,0,-680
251.6707718,166.6264112,48,46.66666667,1252.5
351.1494253,172.948871,80,57.14285714,0
250.2728872,186.9668449,64.70588235,52.94117647,586.6
53.87246853,22.77545593,39.13043478,38.46153846,75
-482.3487958,-22.79675966,45.83333333,59.52380952,1020
4.78407225,69.31114307,50,61.76470588,-620
-164.8792419,-66.70999783,28.57142857,42.85714286,-317.5
-307.820197,-168.0964367,31.25,45.16129032,0
-108.86289,-46.53780395,48.14814815,46.80851064,2.5
-226.3307334,-194.0687419,36,37.77777778,25
481.5250411,133.9618161,40.74074074,43.47826087,232.5
232.831144,152.8443878,52.63157895,50,-665
1272.316639,821.3049555,0,0,0
0,-49.18638732,100,52.63157895,0
-176.2931034,-59.05028767,47.36842105,51.42857143,0
225.2736727,44.62657403,33.33333333,34.61538462,0
587.6081007,573.7475575,0,0,-787.5
26.14805692,42.4287614,71.42857143,59.25925926,0
-35.7673098,12.12827019,60,69.23076923,-608.75
485.2962507,406.9779907,68.75,70,0
917.439792,675.5784574,57.69230769,51.11111111,-1625
199.0866174,112.6272118,53.33333333,54.16666667,-2362.5
-188.6111111,-31.79467,28.57142857,33.33333333,0
148.7944718,90.44249349,21.05263158,25,-450
191.8253968,179.1402518,56,55.81395349,-120
383.0764231,112.6224625,48.14814815,47.82608696,-1002.5
331.7347427,176.9440675,52.38095238,54.28571429,-1878.75
158.7739464,92.86039948,63.63636364,65,410
-130.9304871,-39.07620495,43.47826087,39.02439024,-1160
49.75295567,31.05958478,60,48,0
245.5094609,225.2250662,80,66.66666667,0
34.78927203,-13.04711246,46.66666667,46.66666667,0
36.23426382,-11.42924989,57.14285714,46.66666667,400
156.2007389,118.3442792,77.77777778,50,0
316.0834018,412.3514166,61.53846154,50,-543.75
-232.0614395,-296.192195,50,47.91666667,211.25
0,0,0,0,0
-75.93596059,-114.7066327,51.85185185,47.82608696,-55
1378.412698,605.3522579,65,57.14285714,-1330
223.2851669,116.7673144,50,50,-545
-3.662766831,140.2971667,45.83333333,43.18181818,-971.25
578.6713191,341.6625054,0,0,18360
-538.4749589,-360.7536366,0,0,0
-61.18295019,160.7528224,58.82352941,62.16216216,4092.5
-120.6568144,-323.7532566,48.14814815,36.95652174,-3430
125.3092501,161.5735589,53.84615385,56.25,0
-269.0175151,-279.0544941,37.5,33.33333333,150
-280.0604488,66.59835703,32.14285714,43.75,-1251.59
56.51546251,-84.97923904,61.11111111,50,1185
5.086206897,14.88981763,70.58823529,62.06896552,270
4.950054735,76.42646819,51.85185185,51.06382979,-162.5
-482.3487958,-22.79675966,45.83333333,59.52380952,1020
1252.312534,440.3810248,50,40,-1775
135.7484948,72.38411854,42.85714286,33.33333333,0
137.6388889,94.17207175,31.81818182,40,-15
887.3819787,330.8605623,77.77777778,54.28571429,-393.75
296.6542857,124.661516,45.45454545,53.65853659,2366.6
15.07525999,24.10687147,28.57142857,46.15384615,0
574.7249589,492.2018156,83.33333333,70.96774194,90
233.7332375,118.8095012,52.38095238,56.66666667,0
276.7439792,66.6702399,65.38461538,56.81818182,-1010
810.7827039,566.450825,77.77777778,57.14285714,0
523.8409962,253.0372069,80,59.45945946,90
-162.2345375,-70.10000543,0,0,0
271.7802408,14.22858771,0,0,0
225.433087,164.5769106,48,48.88888889,2097.5
185.3116229,179.2939161,61.11111111,50,-555.79
-366.2674466,-275.749023,26.92307692,37.77777778,256.25
44.11193213,19.52154798,34.7826087,38.46153846,-1345
-12.56226054,62.05851064,44.44444444,58.82352941,-897.5
-163.9600438,-71.82615067,37.5,46.66666667,467.5
243.8580077,178.4312739,70.37037037,62.22222222,31.25
-75.61029009,-46.84677594,44.44444444,46.80851064,-312.5
-170.2245129,-132.308649,44.44444444,50,-7.81
586.0211412,687.3905639,64.28571429,70.21276596,1250
140.5425561,-26.94087875,57.14285714,54.83870968,1250
-7.561576355,39.95332175,50,47.91666667,510
-214.1810345,-194.0988656,40,40,930
473.9641489,146.0651867,40.74074074,41.30434783,-992.5
1198.058976,816.7118975,0,0,0
-360.15052,-236.6321103,31.25,36.36363636,1705
-169.7769568,-61.03452019,47.36842105,54.28571429,640
85.46633826,-28.39573383,50,54.54545455,0
240.1888342,58.37250326,33.33333333,34.61538462,0
712.7716201,612.74099,0,0,5470
341.122225,226.5315214,83.33333333,62.5,0
511.4443076,328.4986974,77.27272727,67.5,1250
7.503420909,52.15886887,71.42857143,60.71428571,1308.75
-58.37335796,3.497476118,50,61.53846154,-1921.25
881.4443076,705.4096559,57.69230769,51.11111111,5047.5
-230.6841817,-47.05140035,28.57142857,31.42857143,0
132.4876847,87.45766392,21.05263158,22.22222222,0
516.6844554,321.7110834,78.26086957,70,1250
166.5654078,178.7597699,56,56.81818182,490
274.0007526,168.4606356,52.38095238,52.77777778,-2747.5
165.3831418,100.1720582,63.63636364,62.5,-680
-165.6075534,-30.83532349,39.13043478,36.58536585,-880
250.0389984,103.3403441,66.66666667,55.81395349,210
142.3070608,115.2873969,40,33.33333333,0
62.00656814,34.51828593,54.54545455,48,-831.3
257.8217077,235.7583565,100,68.75,403.5
29.31102901,-16.41595202,43.75,43.75,-67.5
151.8705528,110.9820072,66.66666667,58.62068966,0
19.0198139,-64.58391229,48.14814815,51.06382979,257.6
152.341954,124.1786528,77.77777778,55,947.5
0,0,0,0,0
-135.9003831,-184.9679766,56,54.54545455,-250
10.81691297,21.57444095,56.25,60,0
1354.09688,640.0276813,70,58.33333333,600
-47.61665298,140.6811089,43.47826087,44.18604651,0
-557.8475643,-363.1079027,0,0,1775
-10.92159278,157.5713743,58.82352941,63.88888889,0
-122.6628352,-299.8377117,51.85185185,39.13043478,4940
9.883390805,-249.8916441,50,45.45454545,-2568.2
120.9534072,157.4331036,53.84615385,59.375,716.25
-80.64518336,-106.8327996,36.84210526,41.17647059,-542.5
-519.8932677,-202.9556557,0,0,4245
-321.7396223,43.21209998,35.71428571,45.83333333,483
-12.98918993,69.53837386,48.14814815,51.06382979,-900
61.9834428,46.12054928,62.5,46.42857143,0
-462.7928298,-73.70155775,45.83333333,57.14285714,-260
117.9159825,72.82810465,33.33333333,33.33333333,0
-15.91748768,238.9787777,50,54.34782609,1155
255.800208,132.1376634,66.66666667,46.42857143,1371.39
825.9287767,350.643522,72.22222222,52.77777778,-2456.25
-97.32006021,-10.43720148,37.03703704,38.0952381,2840
320.0265435,118.6505265,47.61904762,52.5,0
20.5165572,19.90718628,28.57142857,46.15384615,0
-214.0490558,-189.2890784,48.14814815,40.42553191,-238.13
134.4516284,99.31312419,30,25,0
251.2281062,81.97758359,61.53846154,55.55555556,-180
496.4224138,279.4492917,80,59.45945946,1375
-139.8234811,-69.07878311,0,0,0
237.61289,17.02765415,0,0,0
209.1324576,171.087576,48,48.88888889,437.5
116.544127,163.1553582,55.55555556,50,-1120
-355.1943076,-284.1006975,30.76923077,39.13043478,680
33.63437329,17.88048198,36.36363636,36.84210526,0
-407.7538314,-121.5581578,45.83333333,57.14285714,1475
-161.7128489,-76.86197351,33.33333333,43.75,-70
220.8963738,183.4027877,70.37037037,62.22222222,-67.19
-265.3889573,-186.2920647,33.33333333,45.16129032,1101.25
-63.67337165,-50.95039079,44.44444444,46.80851064,-1057.5
-152.3379748,-132.7645902,40.74074074,47.82608696,-156.25
580.7177066,674.8488385,64.28571429,70.21276596,1406.25
162.3812945,-15.89122883,64.28571429,56.25,1406.25
-17.36453202,38.82435953,46.42857143,47.91666667,-380
-196.5770389,-193.6741479,40,42.22222222,20
451.4354132,152.5287668,40.74074074,41.30434783,-1262.5
171.5106732,145.551726,44.44444444,48.14814815,0
-382.7969349,-252.0349815,37.5,38.23529412,875
20.54358238,-22.70292825,50,50,-378.75
-142.9324028,-58.26978398,47.36842105,55.55555556,1760
78.70114943,-26.2847373,57.14285714,54.54545455,0
256.5565134,71.93117673,28.57142857,34.61538462,0
832.2940613,658.2286691,0,0,1457.5
490.0017105,350.5756757,78.26086957,67.5,1406.25
-79.1430624,-4.855555254,50,61.53846154,0
885.0745758,737.4955221,57.69230769,53.33333333,3777.5
160.8887521,106.2727285,50,52,0
-271.9608648,-63.6001954,30,32.35294118,0
500.8042556,347.5880645,79.16666667,70,1406.25
158.9764641,184.0278984,56,56.81818182,2030
201.6365627,151.5814291,47.61904762,51.35135135,-3233.75
-47.75246305,232.3426645,55,53.125,0
170.8702791,105.8575771,59.09090909,60,-510
-180.4378763,-25.11235345,36.36363636,37.5,0
247.4876847,108.7219116,66.66666667,55.81395349,-412.5
126.0447455,117.9682751,33.33333333,35,0
248.933867,234.7502931,83.33333333,68.75,-2465.1
27.38505747,-18.72747503,47.05882353,47.05882353,325
151.6290367,115.9502551,66.66666667,58.62068966,0
22.63957307,-8.964258576,55.55555556,47.05882353,375
30.82758621,-62.87340426,48.14814815,48.93617021,-974.4
175.319855,424.1888976,53.84615385,47.82608696,-1325
-131.9157088,-186.7973838,56,54.54545455,1090
217.4343186,410.7083152,56.52173913,51.1627907,-5600
1322.197592,675.0303951,71.42857143,59.45945946,1090
160.7315271,113.0097699,44.44444444,46.15384615,-685
697.4616858,433.0302866,0,0,0
44.83511221,151.4204299,52.94117647,61.11111111,-995
-0.714997263,-240.416498,53.33333333,46.875,0
135.6674193,157.2553463,53.84615385,62.5,2306.25
-72.26190476,-108.575635,42.10526316,44.11764706,37.5
-267.2933771,-262.1803083,41.66666667,35.71428571,680
542.6027997,377.4614351,63.63636364,54.54545455,1319.1
-365.9567077,15.15738819,35.71428571,45.83333333,-772.79
89.74137931,-64.52209075,61.11111111,48.48484848,335
8.530377668,24.37065784,66.66666667,63.33333333,-1270
-21.50896278,64.0150076,48.14814815,53.19148936,1062.5
98.4469075,73.04195614,33.33333333,33.33333333,0
232.3955583,112.0928273,66.66666667,46.42857143,-1275.71
120.6667351,106.198369,33.33333333,40,-143.75
755.9318555,364.6093411,66.66666667,51.35135135,-1912.5
-133.9894636,-27.25249674,40.74074074,40.47619048,760
342.6169896,115.7538803,45,51.28205128,0
189.5118363,130.9208777,55,55.17241379,0
226.520936,101.691815,65.38461538,55.55555556,1430
639.4293924,590.3982577,77.77777778,53.33333333,-107.5
207.3399015,20.23217,0,0,0
225.0082102,183.0948762,48,51.11111111,3072.5
248.0788177,180.7321971,80,57.14285714,0
45.53399562,143.2382772,50,50,-758.8
24.94800219,15.77589014,33.33333333,37.83783784,0
-355.8682266,-174.259797,41.66666667,54.76190476,-1400
-52.7710728,41.91885584,42.10526316,61.76470588,475
-142.4989737,-76.42402573,40,47.05882353,2041.25
1417.576628,742.4466728,0,0,0
194.852942,188.1084336,69.23076923,61.36363636,0
-224.3801314,-188.9342705,33.33333333,45.16129032,471.25
-55.82101806,-54.62182479,48.14814815,48.93617021,725
-131.3007827,-132.4502296,44.44444444,48.93617021,101.56
556.1025588,657.9363873,64.28571429,68.08510638,-875
-42.01423098,30.53517152,46.42857143,47.91666667,-1700
-176.2472633,-192.6228018,44,44.44444444,135
139.2692939,141.3778224,47.05882353,48.14814815,0
1030.594554,813.9405124,0,0,0
-398.4332239,-261.768617,43.75,40,1725
25.09133826,-15.21229103,55,50,715
-117.567734,-59.18693009,42.10526316,54.05405405,-1470
292.5699754,237.5490523,83.33333333,59.09090909,0
-23.80678708,83.53947297,71.42857143,57.14285714,-875
-98.0764231,-12.93082393,50,61.53846154,0
600.6554461,424.4817901,64.28571429,68.42105263,0
140.8815681,102.8023909,50,52,0
-310.6677614,-81.0233934,30,33.33333333,0
475.1672824,376.574848,75,67.5,-191.25
168.4893268,189.6081198,56,59.09090909,600
125.5972906,133.656847,47.61904762,50,-490
-63.40311987,227.0750787,55,53.125,2100
167.5533662,107.5265957,61.9047619,61.53846154,0
233.1424466,113.5148448,66.66666667,53.48837209,-907.5
129.7276957,119.6674175,25,36.84210526,0
52.11108374,20.56988059,54.54545455,50,0
233.3538205,231.2633706,71.42857143,64.70588235,-684.3
31.75218938,-19.00930851,50,50,720
149.2241379,121.5344116,66.66666667,57.14285714,0
36.46836344,-60.95846722,48.14814815,46.80851064,-448
144.4889163,132.6960758,77.77777778,60,335
-243.1797345,-253.2969225,53.57142857,47.91666667,-687.5
0,0,0,0,0
-127.1291735,-189.7633521,52,52.27272727,-812.5
-57.80788177,-119.2745875,48.14814815,47.82608696,735
48.56321839,385.0393508,52.17391304,48.8372093,-830
1286.108374,712.5238819,72.72727273,59.45945946,1630
-122.3713738,141.7458885,38.0952381,43.90243902,0
745.7676519,479.6078485,0,0,1865
84.12287904,142.8817032,52.94117647,58.33333333,-1095
155.9421182,156.5110047,53.84615385,65.625,345
-59.35413246,-106.3953267,47.36842105,44.11764706,1262.5
-264.5155993,-251.4687364,41.66666667,35.71428571,-110
500.9506294,390.0196255,66.66666667,54.54545455,0
103.9162562,-52.04990773,66.66666667,48.48484848,27.5
15.3407225,28.55351715,66.66666667,66.66666667,895
1037.136015,546.7479917,52.63157895,41.17647059,-1115
77.34126984,76.39003474,33.33333333,28.57142857,0
-72.49726327,201.1835106,50,52.17391304,3160
110.9718801,110.9502551,29.16666667,40,-245
325.1501013,105.183395,45,51.28205128,-2083.41
31.37041598,12.82634064,28.57142857,45.45454545,0
-148.7719239,-188.245825,44.44444444,42.55319149,-203.13
432.5571292,543.7978995,76.47058824,70.96774194,-253.75
93.23241653,99.82305688,25,25,0
192.006705,120.4315024,61.53846154,53.33333333,-975
523.4612753,595.1662234,66.66666667,50,-1687.5
448.4766694,333.0432452,75,59.45945946,-687.5
-114.2952928,-74.70242618,0,0,0
213.2156541,182.2454407,75,57.14285714,0
-21.80827313,126.0246629,47.05882353,48.48484848,0
-325.7532841,-293.807805,30.76923077,39.13043478,-2626.25
7.929666119,10.32050586,31.81818182,37.83783784,-1175
-309.6141215,-210.4871363,45.83333333,54.76190476,855
-67.80788177,32.89622232,45,61.76470588,195
-122.518815,-75.41589774,40,43.75,0
1441.248632,773.5550098,0,0,0
169.8498686,191.6051351,68,62.79069767,0
530.6530515,635.9051373,60.71428571,65.95744681,-1882.5
-68.6863711,23.53506296,46.42857143,45.83333333,-250
-152.1955391,-186.9408109,48,44.44444444,685
394.5545977,164.1787885,38.46153846,40,-270
865.6971812,812.5800586,0,0,0
-423.742474,-275.063097,41.17647059,37.14285714,-1825
28.62547893,-7.235603018,50,46.66666667,-1191.25
52.14887794,-21.83640903,60,54.54545455,0
272.8975096,96.94976661,30.76923077,33.33333333,-602.5
261.9720033,240.8832078,83.33333333,61.9047619,0
419.8778736,389.2923632,69.56521739,65,-3011.25
-115.1734401,-20.7283299,50,61.53846154,0
837.4993158,787.5069203,61.53846154,53.33333333,-1345
51.00779967,68.19528875,22.22222222,22.22222222,-1900
441.509647,394.1412695,70.83333333,67.5,-3011.25
178.7411056,195.5747937,52,56.81818182,-80
134.4054461,107.1651786,40.74074074,39.13043478,-432.5
153.9135194,102.90165,57.14285714,61.53846154,-1470
221.8000821,118.8988548,66.66666667,55.81395349,607.5
49.81518883,17.46069529,50,47.82608696,0
30.90448823,-19.17634607,52.94117647,50,0
20.00684182,-1.684080547,60,50,0
48.46398467,-57.93386887,48.14814815,48.93617021,448.8
139.81185,135.2298632,75,60,0
93.34633279,433.4631459,50,50,3812.5
-236.1802135,-243.4902166,50,47.91666667,-2320
-121.6194581,-188.7209618,56,52.27272727,640
-115.1299945,358.6875814,47.82608696,48.8372093,-245
1218.262178,746.6087712,77.27272727,62.16216216,50
-152.0183361,137.356098,33.33333333,43.90243902,-63.75
783.0062945,523.139112,0,0,-105
-557.1086481,-360.2508956,0,0,0
122.0785441,134.0103941,58.82352941,61.11111111,717.5
23.69267652,-228.8210714,50,50,0
178.8940203,160.3481193,61.53846154,65.625,1462.5
-45.67802408,-102.6546895,42.10526316,41.17647059,-110
-101.5530925,-127.4123426,0,0,-4550
479.2302381,401.1191772,65,54.54545455,0
-478.3084373,-27.28098567,35.71428571,41.66666667,-84.01
124.8351122,-37.77572731,68.42105263,51.51515152,1137.5
24.56349206,33.97687799,66.66666667,66.66666667,190
-42.01559934,49.10307208,44.44444444,51.06382979,-481.25
-309.6141215,-210.4871363,45.83333333,54.76190476,855
54.59906951,79.64529961,33.33333333,28.57142857,0
-62.05938697,183.1990881,46.15384615,52.17391304,-490
96.43062397,112.49118,30.43478261,41.02564103,0
-200.8511221,-47.29727529,37.03703704,35.71428571,-812.5
278.1170662,97.93216185,45,48.71794872,-2083.41
386.867474,551.6629125,70.58823529,70.96774194,-1472.5
182.0457033,140.9854673,50,55.17241379,0
153.5666393,129.6347156,57.69230769,53.33333333,-1785
433.9750958,596.2973567,62.5,53.33333333,0
426.818555,352.3540626,70,59.45945946,-1820
58.05145047,13.22269865,0,0,0
226.272578,210.3249837,52,48.88888889,-740
174.9863164,183.2180851,75,57.14285714,0
-85.19953202,109.8066115,43.75,46.875,0
-306.5934592,-293.9413944,34.61538462,39.13043478,1475
-257.2030651,-240.2977095,41.66666667,52.38095238,-330
-94.42015599,-71.11166142,45.45454545,43.75,995
1436.943076,800.9263732,0,0,0
149.0515326,190.251256,66.66666667,64.28571429,0
-125.5894226,-183.5411691,40,48.38709677,257.5
-42.76272578,-68.06556665,40.74074074,46.80851064,-1370
-90.5766913,-132.0999311,48.14814815,48.93617021,-1.56
178.5293514,0.035212223,58.82352941,55.88235294,2031.25
342.2160646,168.3307099,38.46153846,37.77777778,-1355
66.37383689,130.643997,47.36842105,48.27586207,90
673.8840996,802.9336735,0,0,0
-449.2836617,-293.6057588,38.88888889,37.14285714,-682.5
42.07785988,0.737828376,47.36842105,46.66666667,0
-55.46592775,-55.74468085,52.63157895,56.41025641,450
53.28639847,-19.49907729,50,54.54545455,0
1124.480706,788.3049284,0,0,0
227.1594663,238.2509602,83.33333333,65,0
400.9089354,392.3634254,69.56521739,67.5,58.75
796.1576355,809.4969876,61.53846154,53.33333333,995
36.40188834,73.42664459,44.44444444,48.14814815,-3206.25
13.10960591,59.1740393,27.77777778,25,257.5
187.3754789,202.9103343,56,56.81818182,350
49.352422,102.1703349,40.74074074,39.13043478,-1313.75
-24.08969622,97.93842271,47.82608696,50,61.25
-49.55870279,217.9646792,50,54.54545455,-2325
141.7323481,96.37103778,61.9047619,64.1025641,700
-227.0032841,-36.21146331,28.57142857,38.46153846,0
19.87889984,-19.22858771,56.25,50,0
138.9956212,129.4678137,68.42105263,60.71428571,145
17.34400657,1.500624186,60,52.94117647,0
60.89288451,-54.15620929,51.85185185,51.06382979,324.8
125.3537219,135.6726281,75,60,-252.5
-129.5881226,-182.8944583,56,50,-687.5
-4.344553914,7.750081416,56.25,60,0
-49.67843459,-116.7458207,48.14814815,43.47826087,-145
-274.4594964,328.1798198,43.47826087,48.8372093,-930
-159.69896,132.4757789,38.0952381,46.34146341,3220
-520.9735906,-357.7996092,0,0,0
162.8537219,133.2368107,61.11111111,61.11111111,487.5
4.882320744,-174.820343,55.55555556,41.30434783,-310
-31.16447729,-96.32815892,47.36842105,44.11764706,1062.5
-261.7405583,-232.639492,45.83333333,38.0952381,-170
26.25889436,-92.82104863,0,0,2450
445.677422,414.6715697,70,55.88235294,1533.3
-512.9143295,-44.57366261,35.71428571,43.75,1528.79
147.0539135,-22.26945832,70,52.94117647,485
33.10207991,38.89519106,66.66666667,68.96551724,0
-257.2030651,-240.2977095,41.66666667,52.38095238,-330
854.2761357,589.7657946,44.44444444,39.39393939,-765
30.22030651,82.80775076,33.33333333,28.57142857,0
-78.25123153,157.4914514,46.15384615,52.17391304,-1257.5
-914.2060591,-828.7964774,33.33333333,29.78723404,-504
78.07471264,113.8871852,30.43478261,38.46153846,-108.75
483.1742611,393.650266,60,50,0
-241.6646141,-64.24514221,33.33333333,35.71428571,-2272.5
204.1525753,91.30507273,45,46.15384615,-1827.2
33.50437876,7.401894268,40,40,0
-112.8954324,-180.7155911,44.44444444,38.29787234,-238.13
340.6715244,549.1740393,68.75,73.33333333,0
173.9285714,145.2502171,52.94117647,55.17241379,0
131.0043788,134.4235779,57.69230769,55.55555556,1340
-81.15900383,-79.37730677,0,0,0
222.1004379,219.7645734,52,51.11111111,172.5
133.3908046,183.6501303,75,57.14285714,0
-66.09982211,-66.82085866,45.45454545,43.75,0
1454.704433,824.5607631,0,0,0
121.6820334,190.1270891,69.56521739,63.41463415,0
-20.0786809,-68.86058945,40.74074074,46.80851064,1652.5
-66.45886152,-131.2310899,48.14814815,48.93617021,46.88
-107.2085386,16.05948762,50,47.91666667,570
21.27873563,122.5329733,45,46.66666667,-930
-469.6401204,-303.6092868,38.88888889,35.29411765,0
0,24.45302323,0,53.84615385,0
31.37007389,2.151880699,47.36842105,45.16129032,-2570
-48.88820471,-60.98960595,52.63157895,56.41025641,-2012.5
260.7368637,114.0148719,35.71428571,33.33333333,240
1259.947318,821.433185,0,0,0
675.255884,447.3970093,63.63636364,68.42105263,0
-41.54625068,48.76723296,27.77777778,24.13793103,-567.5
-47.81917077,207.4183131,45,51.51515152,-1762.5
119.619595,89.19398611,57.14285714,61.53846154,-1560
-233.6945813,-44.46428571,25,39.47368421,0
96.55035577,120.3993432,28.57142857,38.88888889,0
227.4435331,231.2899512,77.77777778,72.22222222,0
8.318281336,-19.16603343,56.25,50,0
131.0556924,132.5597047,65,60.71428571,-5
13.7835249,5.56231003,60,50,0
102.582786,134.3604809,66.66666667,55,-795
91.45114943,430.4314345,52,53.33333333,331.25
0,0,0,0,0
1100.993432,811.5371255,77.27272727,63.15789474,660
7.650246305,93.68562744,38.0952381,42.30769231,-950
-154.3821839,130.4902573,38.0952381,46.34146341,510
-469.8070608,-353.7485074,0,0,0
199.6975917,130.6562093,57.89473684,58.33333333,-390
23.24302135,-160.3723404,51.85185185,41.30434783,-820
173.1616037,164.8781481,69.23076923,62.5,95
-11.38341544,-87.45454299,52.63157895,45.71428571,912.5
204.1803503,-46.20359314,0,0,6785
440.5403749,441.5171749,71.42857143,55.88235294,5015.4
166.6044061,-6.820994355,73.68421053,52.94117647,0
-84.74274767,28.99512864,46.42857143,51.06382979,1350
35.69376026,51.30943335,46.66666667,46.42857143,-137.5
750.9578544,587.9448003,44.44444444,39.39393939,-690
4.204980843,85.87738819,33.33333333,28.57142857,0
109.6867871,97.10546733,64.28571429,42.30769231,-1473.11
-936.5594335,-833.9921494,33.33333333,29.78723404,-3673.59
-272.409688,-79.65588363,30.76923077,34.14634146,0
48.13355227,9.25219822,50,45.45454545,1897.5
295.1539409,547.3769268,66.66666667,72.4137931,0
-61.73782157,-81.35896114,0,0,0
-112.7073071,-4.467270951,0,0,-1402.5
96.52435687,183.5415762,66.66666667,57.14285714,0
-208.1884072,94.15380048,43.75,43.75,1073.8
-33.55637657,-2.580872775,33.33333333,37.83783784,-1040
-119.8152709,-244.4592651,37.5,47.61904762,-785
-113.9864532,0.09704733,50,61.76470588,342
-46.85892173,-65.75458641,41.66666667,41.17647059,-1258.75
1451.236316,844.0858391,0,0,0
-39.95710728,-129.7702274,44.44444444,46.80851064,-78.13
493.286809,622.7580194,57.14285714,63.82978723,1648.75
-119.9343186,13.27073383,50,50,160
-70.17515052,-164.2794724,56,46.66666667,62.5
-20.71674877,115.5805471,47.61904762,48.38709677,543
262.797619,779.1329244,0,0,0
-489.5409141,-314.284086,36.84210526,35.29411765,-640
0,25.11669561,0,58.33333333,0
-37.67925561,-65.48130156,55,58.97435897,387.5
47.04994527,-14.59807859,66.66666667,54.54545455,0
228.8498905,113.8415925,33.33333333,33.33333333,-2627.5
144.921144,232.158223,90,61.11111111,0
277.3706897,400.9380428,68.18181818,64.1025641,0
-27.62965244,100.0824332,69.23076923,57.69230769,0
-152.8492748,-41.02732848,57.14285714,61.53846154,0
682.68815,450.1320289,70,68.42105263,0
654.6544882,837.1891283,65.38461538,53.33333333,-2245
-387.9611385,-141.0733283,36.36363636,35.29411765,195
142.7777778,204.4773122,54.16666667,56.81818182,0
-89.6257526,89.96356654,38.46153846,42.22222222,523.75
-182.6563355,65.94509878,48,47.5,152.5
-29.58230706,198.3374267,47.61904762,54.54545455,2006.25
-240.8511221,-53.7592271,26.31578947,40.54054054,0
166.8041872,127.8264763,62.5,58.13953488,292.5
91.88834154,122.796624,42.85714286,42.10526316,1847.5
40.26518883,12.79613982,60,47.82608696,558.9
223.0479475,224.363173,77.77777778,76.47058824,0
124.1098796,135.1527898,63.15789474,60.71428571,0
9.325396825,10.47112462,60,46.66666667,0
85.4491653,424.6563586,50,54.54545455,0
-135.0571292,-221.5667065,53.57142857,47.91666667,273.75
0,0,0,0,0
-41.35057471,-108.3947568,51.85185185,43.47826087,175
-565.3448276,258.1952888,43.47826087,48.8372093,1410
-144.9124247,122.4147851,33.33333333,46.34146341,-1052.5
887.6231527,645.3761398,0,0,-2660
-422.4787904,-352.585622,0,0,0
231.3088396,118.8809433,55,58.33333333,-595
86.21510673,-131.4736214,51.85185185,41.30434783,4620
159.160509,168.4385177,61.53846154,59.375,-118.75
-236.2616311,-206.8655015,45.83333333,38.0952381,-90
421.2862616,-11.68801563,0,0,1680
-570.3891407,-81.21158923,35.71428571,43.75,1612.8
176.9506021,8.569664568,77.77777778,52.94117647,0
42.27832512,39.72372992,61.11111111,68.96551724,-35
-119.8152709,-244.4592651,37.5,47.61904762,-785
-78.15955118,112.3933456,46.15384615,54.34782609,-240
66.3464012,112.5566316,64.28571429,40,0
-958.3113191,-842.4946005,37.03703704,31.91489362,382.21
231.0088259,387.5787017,55,47.22222222,-2493.75
-302.4288451,-92.90151433,32,32.5,0
57.41387794,66.39735671,52.38095238,51.28205128,1369
64.36165846,11.7251954,57.14285714,50,397.5
-70.88022167,-168.6971901,48.14814815,42.55319149,183.75
261.7788725,546.0636262,64.28571429,71.42857143,0
-7.695333881,97.96569692,25,25,0
196.0686918,584.1880156,71.42857143,60,2102.5
320.7430213,395.4797411,66.66666667,57.14285714,0
